Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,ConvertedDateTime,Year,Quarter,Day,Month,Date,Week
enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum #turpis,2.69304E+15,2020-08-26 19:51 +0000,257,7,0.027237354,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,27-08-2020 01:21:00,2020,Q3,27,August,27-Aug-20,Thursday
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius #eget,6.80469E+15,2020-08-25 14:41 +0000,271,9,0.033210332,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,25-08-2020 20:11:00,2020,Q3,25,August,25-Aug-20,Tuesday
sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet #suscipit,5.58077E+15,2020-08-24 18:15 +0000,561,2,0.003565062,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24-08-2020 23:45:00,2020,Q3,24,August,24-Aug-20,Monday
in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut #habitasse,4.30313E+15,2020-08-24 14:27 +0000,1459,15,0.010281014,0,3,2,3,0,0,7,0,0,0,0,0,0,0,0,24-08-2020 19:57:00,2020,Q3,24,August,24-Aug-20,Monday
dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut #ac,6.36834E+15,2020-08-23 14:23 +0000,254,5,0.019685039,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,23-08-2020 19:53:00,2020,Q3,23,August,23-Aug-20,Sunday
curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum #quis,7.35619E+15,2020-08-21 23:43 +0000,2492,37,0.014847512,0,7,9,2,0,0,19,0,0,0,0,0,0,0,0,22-08-2020 05:13:00,2020,Q3,22,August,22-Aug-20,Saturday
ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat #sapien,9.16334E+15,2020-08-20 23:13 +0000,152,7,0.046052632,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,21-08-2020 04:43:00,2020,Q3,21,August,21-Aug-20,Friday
rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #eleifend,9.13204E+15,2020-08-13 14:53 +0000,184,2,0.010869565,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13-08-2020 20:23:00,2020,Q3,13,August,13-Aug-20,Thursday
suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien #nunc,5.83093E+15,2020-08-13 12:33 +0000,791,12,0.01517067,0,1,2,1,0,0,8,0,0,0,0,0,0,0,0,13-08-2020 18:03:00,2020,Q3,13,August,13-Aug-20,Thursday
morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus #quam,1.83108E+15,2020-08-12 19:18 +0000,221,3,0.013574661,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,13-08-2020 00:48:00,2020,Q3,13,August,13-Aug-20,Thursday
orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #lacinia,7.25236E+14,2020-08-10 19:22 +0000,452,5,0.011061947,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,11-08-2020 00:52:00,2020,Q3,11,August,11-Aug-20,Tuesday
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #pulvinar,5.94888E+15,2020-08-06 15:46 +0000,826,8,0.00968523,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,06-08-2020 21:16:00,2020,Q3,6,August,06-Aug-20,Thursday
vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper #eget,9.72256E+15,2020-08-03 23:55 +0000,178,1,0.005617978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04-08-2020 05:25:00,2020,Q3,4,August,04-Aug-20,Tuesday
nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis #primis,1.85629E+15,2020-08-03 17:16 +0000,1080,7,0.006481481,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,03-08-2020 22:46:00,2020,Q3,3,August,03-Aug-20,Monday
volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla #dolor,5.20967E+15,2020-08-03 14:05 +0000,644,1,0.001552795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03-08-2020 19:35:00,2020,Q3,3,August,03-Aug-20,Monday
tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel #maecenas,9.39031E+15,2020-08-02 22:47 +0000,320,4,0.0125,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,03-08-2020 04:17:00,2020,Q3,3,August,03-Aug-20,Monday
nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum #adipiscing,9.63318E+15,2020-08-01 12:20 +0000,3733,97,0.025984463,0,6,9,5,0,0,77,0,0,0,0,0,0,0,0,01-08-2020 17:50:00,2020,Q3,1,August,01-Aug-20,Saturday
rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras #amet,4.2559E+15,2020-09-30 13:52 +0000,226,7,0.030973451,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,30-09-2020 19:22:00,2020,Q3,30,September,30-Sep-20,Wednesday
integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla #sem,2.92647E+15,2020-09-29 16:29 +0000,3522,38,0.010789324,0,2,21,6,0,0,9,0,0,0,0,0,0,0,0,29-09-2020 21:59:00,2020,Q3,29,September,29-Sep-20,Tuesday
sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis #lobortis,8.75263E+15,2020-09-29 16:05 +0000,222,8,0.036036036,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,29-09-2020 21:35:00,2020,Q3,29,September,29-Sep-20,Tuesday
consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel #pulvinar,6.37105E+15,2020-09-29 14:53 +0000,546,1,0.001831502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29-09-2020 20:23:00,2020,Q3,29,September,29-Sep-20,Tuesday
eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #risus,8.9797E+15,2020-09-28 22:36 +0000,87,5,0.057471264,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,29-09-2020 04:06:00,2020,Q3,29,September,29-Sep-20,Tuesday
sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede #cras,2.5395E+15,2020-09-28 22:13 +0000,1089,15,0.013774105,0,1,6,4,0,0,4,0,0,0,0,0,0,0,0,29-09-2020 03:43:00,2020,Q3,29,September,29-Sep-20,Tuesday
vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor #risus,8.03884E+15,2020-09-26 00:37 +0000,89,2,0.02247191,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26-09-2020 06:07:00,2020,Q3,26,September,26-Sep-20,Saturday
platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante #vitae,4.36953E+15,2020-09-25 16:26 +0000,227,15,0.066079295,0,2,3,2,0,0,8,0,0,0,0,0,0,0,0,25-09-2020 21:56:00,2020,Q3,25,September,25-Sep-20,Friday
eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl #et,5.83221E+15,2020-09-17 18:42 +0000,118,7,0.059322034,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,18-09-2020 00:12:00,2020,Q3,18,September,18-Sep-20,Friday
sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #pretium,4.41323E+15,2020-09-16 14:07 +0000,2568,107,0.041666667,0,3,40,16,0,0,48,0,0,0,0,0,0,0,0,16-09-2020 19:37:00,2020,Q3,16,September,16-Sep-20,Wednesday
ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #lacinia,6.9931E+15,2020-09-15 13:21 +0000,1153,16,0.013876843,0,0,5,1,0,0,10,0,0,0,0,0,0,0,0,15-09-2020 18:51:00,2020,Q3,15,September,15-Sep-20,Tuesday
luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam #ut,7.5199E+14,2020-09-15 02:59 +0000,588,4,0.006802721,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,15-09-2020 08:29:00,2020,Q3,15,September,15-Sep-20,Tuesday
sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia #convallis,5.51097E+14,2020-09-14 17:59 +0000,752,4,0.005319149,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,14-09-2020 23:29:00,2020,Q3,14,September,14-Sep-20,Monday
in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #libero,7.85655E+15,2020-09-14 13:55 +0000,385,12,0.031168831,0,1,4,2,0,0,5,0,0,0,0,0,0,0,0,14-09-2020 19:25:00,2020,Q3,14,September,14-Sep-20,Monday
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum #hac,5.18553E+13,2020-09-12 19:06 +0000,597,24,0.040201005,0,3,9,1,0,0,11,0,0,0,0,0,0,0,0,13-09-2020 00:36:00,2020,Q3,13,September,13-Sep-20,Sunday
semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh #nibh,4.16449E+15,2020-09-12 17:28 +0000,270,3,0.011111111,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12-09-2020 22:58:00,2020,Q3,12,September,12-Sep-20,Saturday
etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo #odio,1.17552E+15,2020-09-11 16:59 +0000,2843,26,0.009145269,0,3,11,2,0,0,10,0,0,0,0,0,0,0,0,11-09-2020 22:29:00,2020,Q3,11,September,11-Sep-20,Friday
hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat #sed,8.49909E+15,2020-09-11 12:27 +0000,1167,9,0.007712082,0,0,6,1,0,0,2,0,0,0,0,0,0,0,0,11-09-2020 17:57:00,2020,Q3,11,September,11-Sep-20,Friday
sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis #lorem,2.44611E+15,2020-09-11 11:10 +0000,445,7,0.015730337,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,11-09-2020 16:40:00,2020,Q3,11,September,11-Sep-20,Friday
ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus #non,5.7877E+15,2020-09-10 18:46 +0000,456,14,0.030701754,0,1,5,3,0,0,5,0,0,0,0,0,0,0,0,11-09-2020 00:16:00,2020,Q3,11,September,11-Sep-20,Friday
eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #posuere,2.75487E+15,2020-09-10 13:12 +0000,1375,65,0.047272727,0,3,10,9,0,0,43,0,0,0,0,0,0,0,0,10-09-2020 18:42:00,2020,Q3,10,September,10-Sep-20,Thursday
nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #libero,6.62456E+15,2020-09-10 00:07 +0000,33,2,0.060606061,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10-09-2020 05:37:00,2020,Q3,10,September,10-Sep-20,Thursday
et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id #felis,2.06361E+15,2020-09-05 23:06 +0000,1162,36,0.030981067,0,2,1,4,0,0,29,0,0,0,0,0,0,0,0,06-09-2020 04:36:00,2020,Q3,6,September,06-Sep-20,Sunday
eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam #lorem,5.15456E+15,2020-09-05 22:17 +0000,858,38,0.044289044,0,2,4,5,0,0,27,0,0,0,0,0,0,0,0,06-09-2020 03:47:00,2020,Q3,6,September,06-Sep-20,Sunday
elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus #posuere,7.04246E+15,2020-09-04 16:57 +0000,969,63,0.06501548,0,2,13,4,0,0,44,0,0,0,0,0,0,0,0,04-09-2020 22:27:00,2020,Q3,4,September,04-Sep-20,Friday
lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #praesent,8.33408E+15,2020-09-03 10:39 +0000,359,6,0.016713092,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,03-09-2020 16:09:00,2020,Q3,3,September,03-Sep-20,Thursday
nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #amet,9.37338E+15,2020-09-02 19:51 +0000,586,5,0.008532423,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,03-09-2020 01:21:00,2020,Q3,3,September,03-Sep-20,Thursday
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus #montes,3.44806E+15,2020-09-02 19:22 +0000,1229,38,0.030919447,0,1,28,2,0,0,7,0,0,0,0,0,0,0,0,03-09-2020 00:52:00,2020,Q3,3,September,03-Sep-20,Thursday
nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus #sapien,5.03719E+15,2020-09-01 17:25 +0000,196,5,0.025510204,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,01-09-2020 22:55:00,2020,Q3,1,September,01-Sep-20,Tuesday
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #ut,7.1582E+15,2020-06-30 12:06 +0000,962,37,0.038461538,0,2,7,6,0,3,19,0,0,0,0,0,0,0,0,30-06-2020 17:36:00,2020,Q2,30,June,30-Jun-20,Tuesday
eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id #pellentesque,1.69774E+15,2020-06-30 11:20 +0000,1298,28,0.021571649,0,2,3,0,0,3,20,0,0,0,0,0,0,0,0,30-06-2020 16:50:00,2020,Q2,30,June,30-Jun-20,Tuesday
mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #et,8.25084E+15,2020-06-30 10:24 +0000,854,16,0.018735363,0,2,3,2,0,5,4,0,0,0,0,0,0,0,0,30-06-2020 15:54:00,2020,Q2,30,June,30-Jun-20,Tuesday
lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum #at,1.68878E+15,2020-06-30 09:32 +0000,925,21,0.022702703,0,1,7,2,0,6,5,0,0,0,0,0,0,0,0,30-06-2020 15:02:00,2020,Q2,30,June,30-Jun-20,Tuesday
eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien #tempus,1.75076E+15,2020-06-22 13:38 +0000,618,6,0.009708738,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,22-06-2020 19:08:00,2020,Q2,22,June,22-Jun-20,Monday
consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque #et,9.73562E+14,2020-06-19 14:02 +0000,531,4,0.007532957,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19-06-2020 19:32:00,2020,Q2,19,June,19-Jun-20,Friday
vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse #turpis,9.82858E+15,2020-06-06 18:34 +0000,937,39,0.041622199,0,1,0,3,0,1,11,0,0,0,0,0,0,0,0,07-06-2020 00:04:00,2020,Q2,7,June,07-Jun-20,Sunday
tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat #tristique,2.81518E+15,2020-07-31 02:55 +0000,1263,50,0.039588282,0,2,8,4,0,2,34,0,0,0,0,0,0,0,0,31-07-2020 08:25:00,2020,Q3,31,July,31-Jul-20,Friday
dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #sem,2.30231E+15,2020-07-28 19:05 +0000,1443,156,0.108108108,0,2,11,1,0,2,140,0,0,0,0,0,0,0,0,29-07-2020 00:35:00,2020,Q3,29,July,29-Jul-20,Wednesday
vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing #sit,9.47164E+15,2020-07-03 01:49 +0000,789,29,0.036755387,0,1,5,0,0,12,11,0,0,0,0,0,0,0,0,03-07-2020 07:19:00,2020,Q3,3,July,03-Jul-20,Friday
odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #luctus,2.3763E+15,2020-07-01 14:35 +0000,3753,163,0.043431921,0,10,39,2,0,2,110,0,0,0,0,0,0,0,0,01-07-2020 20:05:00,2020,Q3,1,July,01-Jul-20,Wednesday
sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci #ultrices,2.1329E+15,2020-07-01 00:39 +0000,396,16,0.04040404,0,2,6,2,0,3,3,0,0,0,0,0,0,0,0,01-07-2020 06:09:00,2020,Q3,1,July,01-Jul-20,Wednesday
ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #in,8.00575E+15,2020-08-28 23:00 +0000,815,14,0.017177914,0,1,3,3,0,3,4,0,0,0,0,0,0,0,0,29-08-2020 04:30:00,2020,Q3,29,August,29-Aug-20,Saturday
in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus #amet,8.10397E+14,2020-08-27 00:01 +0000,402,5,0.012437811,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,27-08-2020 05:31:00,2020,Q3,27,August,27-Aug-20,Thursday
nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #curabitur,4.41133E+15,2020-08-26 23:49 +0000,527,4,0.007590133,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,27-08-2020 05:19:00,2020,Q3,27,August,27-Aug-20,Thursday
purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #tempor,8.17318E+15,2020-08-26 03:39 +0000,1009,33,0.032705649,0,1,5,4,0,9,14,0,0,0,0,0,0,0,0,26-08-2020 09:09:00,2020,Q3,26,August,26-Aug-20,Wednesday
eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue #consectetuer,2.85451E+14,2020-09-30 00:26 +0000,636,14,0.022012579,0,0,3,2,0,4,5,0,0,0,0,0,0,0,0,30-09-2020 05:56:00,2020,Q3,30,September,30-Sep-20,Wednesday
ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in #bibendum,3.21527E+15,2020-09-27 01:53 +0000,4838,204,0.042166184,0,4,30,101,0,3,66,0,0,0,0,0,0,0,0,27-09-2020 07:23:00,2020,Q3,27,September,27-Sep-20,Sunday
turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna #sit,2.80332E+15,2020-09-18 17:08 +0000,3231,39,0.012070566,0,2,25,1,0,2,9,0,0,0,0,0,0,0,0,18-09-2020 22:38:00,2020,Q3,18,September,18-Sep-20,Friday
phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl #sem,3.18872E+15,2020-09-18 00:27 +0000,1302,59,0.0453149,0,2,6,5,0,7,39,0,0,0,0,0,0,0,0,18-09-2020 05:57:00,2020,Q3,18,September,18-Sep-20,Friday
felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh #vel,3.95042E+15,2020-09-16 12:30 +0000,857,6,0.007001167,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,16-09-2020 18:00:00,2020,Q3,16,September,16-Sep-20,Wednesday
nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #vulputate,1.42457E+15,2020-09-10 18:19 +0000,2047,71,0.034684905,0,3,10,7,0,5,46,0,0,0,0,0,0,0,0,10-09-2020 23:49:00,2020,Q3,10,September,10-Sep-20,Thursday
cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #erat,3.35491E+15,2020-10-09 13:44 +0000,868,13,0.014976959,0,0,5,0,0,2,6,0,0,0,0,0,0,0,0,09-10-2020 19:14:00,2020,Q4,9,October,09-Oct-20,Friday
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #in,9.00697E+15,2020-10-08 19:14 +0000,767,13,0.016949153,0,0,4,3,0,1,5,0,0,0,0,0,0,0,0,09-10-2020 00:44:00,2020,Q4,9,October,09-Oct-20,Friday
lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #augue,3.77999E+15,2020-10-08 12:56 +0000,1239,16,0.01291364,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,08-10-2020 18:26:00,2020,Q4,8,October,08-Oct-20,Thursday
sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #neque,2.48178E+15,2020-10-07 13:16 +0000,150,3,0.02,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,07-10-2020 18:46:00,2020,Q4,7,October,07-Oct-20,Wednesday
sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #lorem,6.89389E+15,2020-10-06 19:09 +0000,208,8,0.038461538,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,07-10-2020 00:39:00,2020,Q4,7,October,07-Oct-20,Wednesday
pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci #ipsum,1.03644E+15,2020-10-02 00:49 +0000,3054,62,0.020301244,0,9,16,0,0,1,36,0,0,0,0,0,0,0,0,02-10-2020 06:19:00,2020,Q4,2,October,02-Oct-20,Friday
blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium #odio,4.96467E+15,2020-06-23 14:50 +0000,833,33,0.039615846,1,1,0,4,0,0,11,0,0,0,0,0,0,0,0,23-06-2020 20:20:00,2020,Q2,23,June,23-Jun-20,Tuesday
ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque #morbi,3.03679E+15,2020-06-22 14:44 +0000,1731,4,0.002310803,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22-06-2020 20:14:00,2020,Q2,22,June,22-Jun-20,Monday
nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #rhoncus,8.91687E+15,2020-06-19 17:47 +0000,1048,17,0.016221374,2,0,4,5,0,1,5,0,0,0,0,0,0,0,0,19-06-2020 23:17:00,2020,Q2,19,June,19-Jun-20,Friday
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi #ut,7.88376E+15,2020-06-19 16:47 +0000,802,4,0.004987531,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19-06-2020 22:17:00,2020,Q2,19,June,19-Jun-20,Friday
varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra #a,3.26141E+15,2020-06-18 16:45 +0000,579,18,0.031088083,1,0,1,3,0,0,13,0,0,0,0,0,0,0,0,18-06-2020 22:15:00,2020,Q2,18,June,18-Jun-20,Thursday
orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor #sed,1.78709E+15,2020-06-13 17:00 +0000,2492,110,0.044141252,3,1,3,5,0,3,95,0,0,0,0,0,0,0,0,13-06-2020 22:30:00,2020,Q2,13,June,13-Jun-20,Saturday
